X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,Y1,Y2,Y3
0.26306863157134286,-0.40353901276242277,-0.7489495244201492,-0.9725834182023985,0.06110816086316584,0.9061256317402362,-0.683789054015886,-0.9069307698049787,0.2821069037780142,-0.5515240737024665,0.0738521128762546,-0.10452357551155056,-0.8796925081811577,-0.3021891026528145,0.6957063552483016,0.2605862414548614,0.33447193457926505,0.18248231620767852,-0.0478365615975318,0.9169895706111766,-0.44393929747651195,-0.8767077101977689,-0.3158466900607566,0.7387127925286952,-0.12519164040541697,0.5816782839377925,-0.48047931316740344,0.10688846416678754,0.4244328480694335,-0.16212805292762544,-0.8878323151249274,0.8330696281533083,-0.4542789691092952,-0.5799101343563209,-0.9147264581566366,0.052414344320648176,0.9011529631923509,-0.9566123925771428,-0.4121975979760373,-0.15986595983007912,0.557726115390871,0.6008391394537431,-0.8094751915711176,0.2928658512812108,-0.9658501538729263,0.026256030944284303,-0.1539413264498528,0.9856085033980002,0.8155881580390794,0.7440302523540938,0.9853399260538527,-0.8040845090078539,-0.15523208226846053,-0.608522864302572,-0.7917585086749133,0.2245224567403037,-0.577690413332721,0.7510499183801713,-0.7526446049038993,0.9976518381333592,0.09591978126099665,0.32679085954541787,-0.3654929110374643,-0.8009587213347367,0.7831701599236895,0.5783251230711686,-0.1701217075959065,0.14029344808203148,0.005486937693426341,-0.7743714471315317,-0.4674026619864917,-0.08974363232834048,0.2717075820646353,-0.999294170594768,-0.7373030404531344,-0.9153844865290577,0.5628146847138662,0.2716030443328945,-0.34712585308465016,0.4245985440235305,0.13330991299155048,0.6856651760301344,0.5232818769803249,-0.02133015701724794,-0.1272891585193634,-0.4420964746113276,-0.6938835316815628,0.4368212267996894,-0.5814012816687582,0.9476241783175794,0.20157331515107701,-0.3068445982044412,-0.6151598310359894,-0.5633558202632185,-0.13642277213661513,-0.4008763746541788,-0.3885212337234061,0.250226020095234,-0.6514380373099147,-0.7860282790982864,15.239622205471068,9.208956061407484,22.750299247498692
0.4592108648245923,0.8151950725760637,-0.522777621875357,-0.7105014411328039,0.5692057742650902,-0.9763008878989248,0.9439805361296678,-0.6662967176786783,0.37979249802323944,0.026651048859668514,0.1377336209242941,0.8845174245964427,0.7932789897862591,0.8278979988958897,0.3361610497796945,-0.5353513889699744,0.025360805523586327,-0.5891484747090046,0.44437768655480636,0.2921491357116126,0.07185784153314279,0.32314280597306744,0.5775593775729035,0.6246080813320383,-0.637508550533576,-0.0675738504384642,-0.30799301927328515,-0.5177256137908501,0.38748027390403283,0.7902922246950226,0.6295769218122862,0.7412805778728069,-0.47227109656681265,0.35745326516996245,0.6601911069239237,-0.7993440335348421,0.30848388868278787,-0.9826103528891659,0.6093497711450038,0.7165055621185048,-0.9005831540705229,-0.6640323354119557,0.09674229636126186,0.8551467114977791,-0.9876547537609179,-0.526001508710713,-0.8926719201344848,0.6078503224173557,0.23938581253496038,0.9708177575078762,0.19750411788963684,0.6575528259049173,-0.24992114367332463,0.178290613683594,-0.23305890159692155,0.855823866679924,0.37932281378292254,0.43678807572329337,-0.3320493646921674,0.8177478967857612,-0.07190084720369883,0.973665831515294,0.7541220504430481,0.13222605743084115,-0.9328354302896651,0.09291013576819362,0.9760556992138107,0.8765428128401338,0.20398741893617012,0.43353502363585705,-0.18565150516271278,0.26583587671537745,0.5781647747315639,-0.5580717339828658,0.4151639313192872,-0.3651126479169893,-0.05869554295477308,-0.6442063593207379,0.41280489838521417,-0.005242172478892693,0.9198489283433522,0.3442272113190099,0.3162666257661533,-0.21041830756536073,-0.8282846285010415,-0.4791939224563633,0.3923908726666354,0.45717796009999945,-0.10479656335989662,0.8234295759555523,-0.516998786126152,-0.66063513911866,-0.9369258565560314,-0.42361432330093907,0.2613817588541283,-0.13895460133959392,-0.5894904412727247,0.9376664222895452,0.7672031694999071,-0.15234070274886236,-3.427857184527805,7.815182862294479,21.53583839278405
-0.849368737511768,-0.9328438758581366,-0.12608620238711987,-0.6716757529243416,0.8229362444325565,-0.676849923714903,0.3946174700108811,-0.3152873119720805,0.8782006031353169,0.4371779556384543,-0.6360289343287713,0.9707491809101667,0.2697027835180634,0.49445331360973155,-0.9414824587824706,-0.9609024849994239,0.23515482531841125,-0.7042094028341008,-0.5526243189928914,-0.7706602501692053,0.7297407388891948,0.7040632735051762,0.09576691825197936,0.5205602576402684,0.05894491300879223,-0.19100786277311133,0.5457832035635684,-0.8720258166253312,-0.9352414433360183,0.7667802881552892,-0.07101227364572149,-0.606948524375343,0.9302150701766707,-0.9558067785716118,0.2766283609921618,-0.4659059371814185,-0.5992981143401193,0.06300558980421722,-0.8688952527446601,0.08295503008617255,0.5491326246100019,0.10626471248188252,-0.12734093062742713,-0.1199228973152584,-0.9962862576784275,-0.7689961712535338,-0.35810015067709355,-0.6440221695218253,-0.48892610730649455,-0.7236085093364335,0.9170578301852115,0.14898986540222214,0.9286772813903572,0.9514756884520099,-0.6978302928168048,0.4125157759189575,0.681059688336658,0.7390766255095473,-0.2812478206467508,-0.9376638525055709,0.5866249013476654,0.6253781606978754,-0.7051058988058558,-0.7374376422079034,0.3696313933903994,0.20149663477992918,-0.8631780926477159,-0.6208471043340349,0.5798470490777714,0.28230035981126056,-0.22262012121903285,0.8417606567551299,-0.4740324818410788,0.31366146475917533,0.4751360969232925,0.5145460131119433,-0.9421618975150354,-0.6454024299601009,0.4451180932862675,-0.928998638718858,0.9699732737345825,-0.5440088673860748,0.7421880892406996,0.7750571257656338,-0.6322494932786162,0.25563561010226854,0.8655873087181518,0.10000520455620499,-0.5002805804878254,-0.14562467848563787,-0.8515459342421277,0.7051841001676227,0.6821634420516118,0.8494044018244855,0.4245896703242582,0.6990363087706737,-0.766034785497381,0.2717659474839398,-0.8100352579975769,0.01334286364959203,-3.4484805695378906,-22.90622484175558,20.542972348065934
0.965635265841821,-0.0890977543940592,0.8623268998972762,-0.9018532962512635,0.6179936408397442,0.7123245110464369,-0.72990714069997,-0.19055836799585335,-0.6462804024913371,-0.8114585420625737,-0.7482554825105565,-0.0072595804936379515,0.30695376872847935,-0.01952752267148483,0.8796315216630675,-0.06265761107443146,-0.04314493528505969,-0.7030636316939172,0.5772959027235021,0.9235105992030275,-0.45289432927908346,-0.6375871555108326,0.3400786281856152,-0.4659694208803782,-0.38582877287300277,-0.16681602339062684,-0.14772663418264953,0.8416461460996894,0.4158159491120612,0.34668377990764965,-0.43200765603550084,-0.3147634091816962,-0.5963893919433063,0.5147769733569154,0.2547756697581427,-0.6537841917061891,0.8935816349353463,0.7408757954644409,-0.3512943896808811,-0.8917070780138145,-0.9457304319765478,0.13051519150659208,0.010810645421810872,0.40857673620649626,0.04294232602193082,-0.06364157484165434,0.4770860285782852,0.5331807083226041,-0.8507748232510073,0.6524845255801637,-0.7198282181893638,0.019845646983010612,0.1462684087867152,0.8055686599616811,-0.24539640199981827,-0.8651484187928695,0.28673234704800876,0.8951359257694462,0.9169429415482491,-0.6105109208959061,-0.44022814819069156,0.9926909699527937,0.7227129746643315,0.39194122946692045,0.006694797458024704,-0.9808664563272029,0.3147940939375298,-0.6999425932219174,-0.4384739882896376,0.40295296335564257,-0.9229978557314087,0.5716354814734841,0.40516342742845146,-0.6703165612168167,0.2798683660052954,0.823924987960402,0.9107930509444566,0.8674614186629734,0.8419873177487815,-0.7932675634909101,-0.6128671094810376,-0.8877032613865603,0.46055690326033183,-0.5411430691095871,0.6991856436851576,0.004414437290619189,0.4322737357446298,0.04771489612158741,0.377773753100483,0.0013808901476342061,-0.7842335996632261,0.26189159893684466,-0.9674191204560021,-0.4907050635819563,-0.4704155741470295,0.006683188230311332,0.7837220511138641,0.6288751334388731,-0.4413903980698437,-0.4360271320419058,-1.5189289772105725,-11.31511946073751,23.054678344147
-0.27443045516185904,-0.9513879471378692,0.06856429665492758,-0.5613507724653868,0.9481196973679804,-0.8749461435433514,-0.49547577213519123,0.34391626567557654,0.988186354202246,-0.03495958188620163,0.5480931751320177,-0.7526600872984632,0.018510236957483217,0.8713371848260156,-0.25265340341668163,-0.8044752351180542,0.43583280623452336,-0.08937618624863819,-0.7939251889979979,0.361913695864323,0.3675164119692773,-0.3729669988948223,-0.5478103614943115,0.44924191104645117,-0.34034560846590467,0.9843173569491723,0.08099846081481776,0.4978035928536504,-0.5040006612236956,-0.8987632234638379,-0.016526879328907285,0.3879672745895446,-0.6447279161277566,-0.5534059323414484,0.9877147982321486,0.3657239631664082,-0.10160971011619124,0.29260789577834734,0.4109044402209727,0.4626097059351191,-0.8112416885935203,0.8858395810135224,-0.6551918644441737,-0.2465625097662525,-0.9772111572487341,-0.34875535905947674,-0.18912655515864807,0.2752463592259602,0.9891454061696272,0.22348794146816298,-0.2628740810628354,-0.2252259495398261,-0.4619678673332923,-0.9005996526803484,-0.09447946911869565,-0.3081684499329638,0.3553778358780477,0.6833338203299866,0.25659066965185096,-0.4450966599084143,0.570334890698712,0.4745173671819718,0.663362265059894,0.6834081415221152,-0.6302781986569532,-0.05230320571886371,-0.7052634043625994,-0.7786993564709594,0.46943701598854704,0.3398146582090449,-0.0779096447059009,-0.9712272331220493,-0.7753561289452862,0.6399064927649933,0.677681444764177,0.24687322100703057,-0.7289646196424726,-0.8296857955675474,0.9961255035313052,0.08698918821573365,0.19895177655995866,-0.41455515099921936,0.4476971588093277,-0.02619390803084687,0.20205392989741378,0.3840283884974889,-0.12914948717375974,-0.27654898932950944,-0.35065512799855103,-0.9256919987920429,0.9980632981225885,-0.7211375527714452,-0.6773429075089834,-0.2260532930479342,0.8524578511578913,0.553123164808389,-0.7823787949769141,-0.6936870489593305,0.9234188457151449,0.10358514344549663,1.1938557152085136,27.222611672266204,-25.843925883943474
0.5268290164548988,0.14857767826255985,0.8008923246416351,0.45995956673374483,0.2321573228105973,-0.21850015609208318,-0.12645142547707677,-0.77712472919292,0.6962067586497269,-0.47979083548243007,0.7202533366116339,-0.36716784599283914,-0.7054330487228746,-0.2635895544902114,0.67106918501076,0.9556760820960293,-0.36955884077548773,0.15632540737576428,0.21510554809679738,0.5678669908635172,-0.362646415550282,-0.04926880019049129,0.0429760584252048,0.7605267118505699,0.12920885856014963,0.10065837545610035,0.20032783179596136,0.6394520907824834,-0.3428984840311762,-0.1775662055956393,0.47025050104817323,-0.35048036143180084,0.22714619051165452,-0.9503424793235544,-0.6677555758798983,0.9131376338360522,0.20573021164598937,0.12198821258822079,-0.959167637975723,0.9370193540484733,0.5652673455184849,-0.4683726078213952,-0.6501559810152746,-0.6839870502893151,0.6361260053538789,0.6585591828736199,0.8548788828603782,-0.5167366304854446,0.19458964488721753,-0.5705984591562241,0.11064911953887235,0.8440110595343018,0.8020931589544027,0.1511669215210969,0.8876069507542694,-0.9096015146547454,0.33440260084918694,-0.951737425048909,-0.04852829990164409,-0.015170691465949515,0.01926986603538472,0.28167065700222205,-0.6704768530892142,-0.5431192946831123,-0.19415536527984023,-0.33769336876882994,0.0357890368645124,-0.8255893764724318,0.19664108468727304,0.8497887487725799,0.1967988459329968,-0.31170178389165626,-0.3414785298612282,-0.9311876656699669,-0.9114850607500657,0.45842374843854405,0.6019889629047546,-0.3093854394374269,0.5945156699505398,-0.24529579718761618,0.26910906863133244,-0.4345802217898538,-0.5511219112426569,-0.6418337052211813,-0.6632461584117058,-0.6775771247939737,0.28428692314406545,-0.4133145225841306,-0.5422629183020551,0.4507049589237653,0.5902628719804153,0.8409358766004809,0.285108371444577,-0.8425440103323858,-0.5550763220204242,0.42348391308320754,-0.7673005056583839,0.15649577879630439,-0.1531906331108257,-0.6943939846809848,5.751551348342836,6.914308914347021,29.65651394158435
0.8261937211243067,0.47240017921584676,-0.6900998639196976,-0.21568328804547998,0.761854190078612,0.5969034911661575,-0.02994342245303927,-0.7457797464531588,0.24950660529910107,0.15025023980687302,-0.970617742511247,0.028056849684830576,0.734787400137352,-0.9163220060265465,0.3689179228997179,0.46911338141289316,-0.14953552531644387,-0.6024021900596404,0.7434460493237258,-0.11295191677277017,0.9427222000435744,0.8423080554819515,-0.1216009071805697,-0.53831048870033,-0.7003715907038182,0.6201599951804635,-0.525852306134031,-0.7579139152438548,-0.4171597993252123,0.48521554944028833,-0.8652724867511654,-0.8023294706171216,-0.42057836684165406,0.7760293493350277,0.14693043427978836,-0.5991275039788486,-0.6509093930572665,-0.02645286959357862,-0.1312036535240313,0.38503002921435114,0.20911006665119203,-0.26273015942490185,-0.6380752666714913,-0.740858191437757,-0.5148161826037783,0.8034917894986857,-0.636108072725192,-0.771916847770084,0.37540167745317876,0.5841467843025339,-0.23549433676914555,-0.5942181786973801,-0.5594194627367581,-0.5264220480820492,0.8392048764042375,0.26953383361608685,-0.6035793571972197,0.6172430339834523,0.7447282751181608,0.0785690005000268,0.6324667726806164,0.9553427601250988,0.8138882172559587,-0.5337198567748627,0.29087513594642656,0.9805000535117951,-0.3662698611523407,-0.7557073184449972,-0.876233864001009,0.10515583874729861,0.6051417337725171,0.28595115940718085,-0.21003981268065797,-0.5771694988947422,-0.34514500154680583,0.27010345594582086,-0.1113714367725187,0.41811265187213675,-0.16524399357688058,0.15468027854203314,0.015397296191815624,-0.6487548229938105,0.8189875089148912,0.0547947022662183,0.05118421501310921,-0.6028300792099923,0.4851986536594828,-0.019533424708032543,0.2913468983385905,-0.9465355389574353,-0.49155915475361067,0.5874744593695467,0.22085062229301355,-0.4857641441902769,-0.19656240872122832,0.7181638988984889,-0.7833438671741493,-0.594047013710608,-0.550819950516998,-0.8519137351046164,-27.373476962722435,17.276073184503083,3.9093289495295087
-0.5713833610388148,0.4312221168078594,0.5649218129981641,-0.31284801026431674,0.11700032738555421,-0.9905089985736664,0.4171493989190329,0.3263234817630212,0.8263772612185822,0.06793986836782384,0.25990690711598274,-0.8360400668431904,-0.37239834860915444,0.39371480279540405,-0.38796871312447756,0.1880676244113193,-0.6909608954594748,0.37354960359424916,-0.7789734606459215,-0.4691565377485445,-0.9269730247158401,-0.3244595076322556,-0.15565245222523494,0.27430537227676033,0.15927857010821,-0.11871286811630788,-0.09659885598313678,0.5404153180916969,-0.2709019562146078,-0.6258455856260616,-0.2514678091455491,0.9425223255055766,0.8686553059555189,-0.1693818026269196,0.32963948931036624,0.24154140293830917,-0.38692470642882393,-0.6162670454600503,0.6963342908005732,0.06953953697274629,0.739827801337517,0.19764278613657482,0.04851145792024347,-0.9169787652803465,0.21503557241758053,0.21805015145976503,-0.9748263135303223,-0.23407396991867113,0.4334582237814637,-0.7108035360534208,-0.536239600923591,0.464913997986371,-0.4518462648373083,0.6706612718387099,0.9776243673921039,0.9941445546312386,0.7175643459841914,-0.31540379635658167,0.48508534257579705,0.8095082026820526,0.5918470728513647,0.35579964152262633,0.6970502778353542,0.7725353177415406,0.6796555044002814,0.5840871431871744,-0.24757442257406614,0.7156000194862935,0.6944286114411269,-0.8587557368130188,0.648718543090091,-0.9771810723740935,0.758623787777269,0.4955858213365085,-0.2543263108715128,0.509056042602603,0.6333931455385211,-0.2520559282451018,0.1218313766941237,0.6629217495024762,0.39794467316328874,-0.9992012169326008,-0.7211425464368957,-0.7892540669528978,-0.6182952400981765,0.15759946193848706,0.714239517250058,-0.18221398148520773,-0.75436551707289,-0.3746458507481414,-0.5881043558223589,0.8717203464408971,-0.04477875769069217,-0.8561411801497687,0.6179069364257852,-0.793778794985307,-0.44806638765498596,0.1286917579998641,0.9968913924749903,-0.07848907201500044,28.73455711227126,15.59310449772367,-33.53153584192761
-0.43819620480720345,-0.6947839711746628,0.5276925768072278,0.5237438025759436,0.810046648670675,-0.040827943965212166,0.7903470035075599,0.08819935458534012,-0.390058812634716,0.21022044188074496,0.5478512788446308,-0.5028562297987169,0.7205059943282053,0.8952098311351964,0.12578425088817347,-0.13189672439109112,0.9500107250274401,-0.9025651865221538,0.9940412482474994,0.2351466344150761,-0.3314722655907436,0.4223864436895568,-0.133915729779589,-0.21203923776075317,0.3599446712113086,-0.38811813266948114,0.20682555085609655,0.08968587128845873,-0.5546716703415564,-0.1784297412513962,0.5651744957736289,-0.39805828397592236,-0.5481133922853683,-0.2814433976564594,-0.1816061712637691,-0.31428309917457176,0.05684399267867213,0.9339072812893774,0.17168511952058774,0.1195417980266773,0.02800326085781979,0.3439347330432794,-0.6172321061516237,-0.654605984045527,-0.14666369962422965,-0.388333137297711,0.08580815663518493,0.22292198975018818,0.04765683306428592,0.9667388861796111,0.05793177716885256,-0.39706510547402907,-0.758227152850754,0.806625190668244,0.6382965558318454,0.5928699851104766,0.7274963825654757,0.5323905546483501,-0.6717346064100229,-0.5634394146158719,-0.6897751158398326,0.4122727236794914,-0.48503841480057863,0.5292925916641658,0.5952400592668599,0.6538724139553176,0.000891671758279422,0.38445689362179714,-0.5224784563885498,0.021783207325762666,-0.9379128538477453,0.9858735352366499,0.48036598974653,-0.8026574820706518,-0.6239053558608281,-0.029292808547856097,0.1631143903598744,-0.1624142075306465,-0.2737359716487229,-0.10747937549409281,0.5414662939398616,0.5753330650387884,-0.3202498658956503,0.7464949990359093,0.4561847815086082,0.5142443914878934,-0.34823245306847506,0.2115825054991578,0.6354401535496244,0.9049899388174112,-0.1867202086987101,0.748419811388005,0.11298446638066029,0.9880334129201516,-0.6253036201930344,0.5480127764954685,-0.8556353746774794,0.6863329882110931,0.42947931392236693,0.9632811921602584,1.5904909243320169,-6.572656420353984,23.61753358579995
-0.5141490644714348,-0.9813693329746076,-0.24131731227631859,-0.2670408939283311,-0.5035285864118866,0.8472871320941944,-0.034998403083869034,-0.3080176281017952,0.9108229623160127,0.8402223480016053,0.9393219480471011,0.7877058873343601,0.8879327340903513,-0.08657434370135997,0.22644159074879866,0.258889378443369,0.9326417283140347,-0.6303060187130358,-0.8631148409554572,-0.7442086000887551,-0.7300586476993758,0.5269794488499635,0.40220668338103693,0.1874519399318908,-0.16325781179896715,0.02992910221560985,-0.8441627410428862,-0.5153227494182064,0.2798939557999618,0.40732047364587287,-0.029693625712280403,-0.051474554999686006,0.26658568538115857,0.9913452204970261,-0.8446180454451389,-0.9391835670094777,-0.7790009290305864,-0.24924551166255116,0.6913353431242182,-0.15555487671401513,0.8757698676329064,0.9988184326005136,0.11914682729723158,0.8374864388641277,0.1382929817716818,0.4596661922318346,-0.6927985158476386,-0.6741199504608548,0.05219485781524025,-0.3872568195574302,0.5107937746191988,-0.2691700588768364,0.19962904448412755,0.9348645488380121,-0.03655038898034535,0.32643349832830637,-0.061140009264748496,0.6625006848588435,0.4193927232362762,-0.5268606899119384,-0.8919016260740857,-0.15528252054945013,-0.5854091612583745,-0.9269682689979128,-0.034812450126583405,-0.629620890772679,0.20004788621073,0.7368282253565168,0.8709306561128951,0.017726745977802105,0.888284090229462,0.4824356335437636,0.3882671715388837,0.31076532011167624,-0.36771303974780634,0.23175600565396026,-0.0785672731987761,0.9746325706267693,-0.07266885585509453,-0.6871178505064668,-0.6977949562185308,0.40255891360618823,-0.5769138338363262,-0.008882922082537936,-0.059201416702398424,-0.9849382869979337,0.4045145031852677,-0.8798207576816637,-0.023244389639246466,0.7412465950331861,0.9522991089344064,0.9854320628525934,0.6543342667975354,0.11978471354970721,-0.42025851212935605,0.14987323329406,0.8058599979397509,-0.7338748039201684,-0.6646593042166502,0.4258080274321243,-32.05207743087317,-2.6481004966542057,-28.20654696031487
